GS_ID,NAME,SOURCE,GS_SIZE,ORGANISM,DESCRIPTION,LINK,TYPE,MULTI_N,OLAP,COCO_V2,SIMILARITY_SCORE,pvalue,Rank,pFDR
WAG002112,Transport of inorganic cations/anions and amino acids/oligopeptides,WikiPathway_2021,105,Homo sapiens,Transport of inorganic cations/anions and amino acids/oligopeptides,https://www.wikipathways.org/index.php/Pathway:WP1936,P,1333,27,130.9848385,.055353703174891617559253394252485657174,7.7818095184722e-05,411,0.04069886378161
WAG003042,Autosomal recessive osteopetrosis pathways,WikiPathway_2021,11,Homo sapiens,Autosomal recessive osteopetrosis pathways,https://www.wikipathways.org/index.php/Pathway:WP4788,P,1333,7,364.5884304,.1283042247860814816055191815000251176343,8.1012983349846e-05,412,0.04228877730862
WAG003000,22q11.2 copy number variation syndrome,WikiPathway_2021,128,Homo sapiens,22q11.2 copy number variation syndrome,https://www.wikipathways.org/index.php/Pathway:WP4657,P,1333,31,121.8405581,.0529286264034770010865628395508873596523,8.1125022850779e-05,413,0.042266136905256
WAG002058,"Interleukin-3, Interleukin-5 and GM-CSF signaling",WikiPathway_2021,43,Homo sapiens,"Interleukin-3, Interleukin-5 and GM-CSF signaling",https://www.wikipathways.org/index.php/Pathway:WP1840,P,1333,15,10372.54359,.0719680653704596147202947811957574025819,8.1647323937471e-05,414,0.042456608447485
WAG002909,Signaling by PTK6,WikiPathway_2021,43,Homo sapiens,Signaling by PTK6,https://www.wikipathways.org/index.php/Pathway:WP4437,P,1333,15,1475.36278,.0719680653704596147202947811957574025819,8.1647323937471e-05,414,0.042374961123548
WAG002395,Hepatocyte growth factor receptor signaling,WikiPathway_2021,34,Homo sapiens,Hepatocyte growth factor receptor signaling,https://www.wikipathways.org/index.php/Pathway:WP313,P,1333,13,5826.716097,.0783802467002225054546240089866280702513,8.3263113563105e-05,416,0.043130292825688
WAG002658,Embryonic stem cell pluripotency pathways,WikiPathway_2021,117,Homo sapiens,Embryonic stem cell pluripotency pathways,https://www.wikipathways.org/index.php/Pathway:WP3931,P,1333,29,3197.516662,.053780884653367874844384911499005458737,8.7151268106372e-05,417,0.045057205610995
WAG002045,Factors involved in megakaryocyte development and platelet production,WikiPathway_2021,106,Homo sapiens,Factors involved in megakaryocyte development and platelet production,https://www.wikipathways.org/index.php/Pathway:WP1815,P,1333,27,242.775919,.054867814831066257130320315928038613427,9.1650846916954e-05,418,0.047291837009148
WAG002074,Nephrin family interactions,WikiPathway_2021,18,Homo sapiens,Nephrin family interactions,https://www.wikipathways.org/index.php/Pathway:WP1867,P,1333,9,776.0343222,.1013249907986750092013249907986750092013,9.3122040381882e-05,419,0.047957850796669
WAG003161,FOXO-mediated transcription,WikiPathway_2021,18,Homo sapiens,FOXO-mediated transcription,https://www.wikipathways.org/index.php/Pathway:WP5008,P,1333,9,1602.627418,.1013249907986750092013249907986750092013,9.3122040381882e-05,419,0.047864728756287
WAG003306,TCA cycle (aka Krebs or citric acid cycle),WikiPathway_2021,18,Homo sapiens,TCA cycle (aka Krebs or citric acid cycle),https://www.wikipathways.org/index.php/Pathway:WP78,P,1333,9,6018.335588,.1013249907986750092013249907986750092013,9.3122040381882e-05,419,0.047771606715905
WAG002592,Regulation of TP53 Activity through Acetylation,WikiPathway_2021,30,Homo sapiens,Regulation of TP53 Activity through Acetylation,https://www.wikipathways.org/index.php/Pathway:WP3816,P,1333,12,1042.850622,.0817637332353481535917692449017086165717,9.3812648571925e-05,422,0.048032076068825
WAG003151,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",WikiPathway_2021,30,Homo sapiens,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",https://www.wikipathways.org/index.php/Pathway:WP4999,P,1333,12,392.3530669,.0817637332353481535917692449017086165717,9.3812648571925e-05,422,0.047938263420253
WAG002507,Fanconi Anemia Pathway,WikiPathway_2021,39,Homo sapiens,Fanconi Anemia Pathway,https://www.wikipathways.org/index.php/Pathway:WP3569,P,1333,14,2009.628741,.0738499176664314278993178075746883086333,9.8259771677293e-05,424,0.050112483555419
WAG002152,Neural crest differentiation,WikiPathway_2021,101,Homo sapiens,Neural crest differentiation,https://www.wikipathways.org/index.php/Pathway:WP2064,P,1333,26,647.6395286,.0552669666966696669666966696669666966697,0.00010111108362714,425,0.051465541566216
WAG003204,PPAR Beta/Delta pathway,WikiPathway_2021,26,Homo sapiens,PPAR Beta/Delta pathway,https://www.wikipathways.org/index.php/Pathway:WP5073,P,1333,11,1741.419898,.0862330316742081447963800904977375565611,0.00010129458288145,426,0.051457648103775
WAG002000,Selenium micronutrient network,WikiPathway_2021,90,Homo sapiens,Selenium micronutrient network,https://www.wikipathways.org/index.php/Pathway:WP15,P,1333,24,677.647906,.0568299641838159412371759849450616159776,0.00010212490361072,427,0.051777326130633
WAG002525,Transcription factor regulation in adipogenesis,WikiPathway_2021,22,Homo sapiens,Transcription factor regulation in adipogenesis,https://www.wikipathways.org/index.php/Pathway:WP3599,P,1333,10,1568.81533,.092380490578025983580517330747236945508,0.00010247278101836,428,0.051851227195289
WAG002940,Vitamin D in inflammatory diseases,WikiPathway_2021,22,Homo sapiens,Vitamin D in inflammatory diseases,https://www.wikipathways.org/index.php/Pathway:WP4482,P,1333,10,1419.928717,.092380490578025983580517330747236945508,0.00010247278101836,428,0.05174875441427
WAG003056,Genes controlling nephrogenesis,WikiPathway_2021,44,Homo sapiens,Genes controlling nephrogenesis,https://www.wikipathways.org/index.php/Pathway:WP4823,P,1333,15,404.5612117,.0703820382038203820382038203820382038204,0.00010872371312538,430,0.054796751415194
WAG002502,tRNA modification in the nucleus and cytosol,WikiPathway_2021,35,Homo sapiens,tRNA modification in the nucleus and cytosol,https://www.wikipathways.org/index.php/Pathway:WP3561,P,1333,13,137.0087805,.0761950221616092737811114899420388680532,0.00011625605877944,431,0.058476797566058
WAG002345,Complement system,WikiPathway_2021,97,Homo sapiens,Complement system,https://www.wikipathways.org/index.php/Pathway:WP2806,P,1333,25,948.6903875,.0551847399424990951015455478058322346397,0.00013146099284988,432,0.065993418410638
WAG001982,IL-5 signaling pathway,WikiPathway_2021,40,Homo sapiens,IL-5 signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP127,P,1333,14,5371.043241,.0720546688680975967712346358466336452027,0.00013267354176116,433,0.066469444422344
WAG002354,Bladder cancer,WikiPathway_2021,40,Homo sapiens,Bladder cancer,https://www.wikipathways.org/index.php/Pathway:WP2828,P,1333,14,3686.883589,.0720546688680975967712346358466336452027,0.00013267354176116,433,0.066336770880582
WAG002791,RNA Polymerase III Transcription,WikiPathway_2021,40,Homo sapiens,RNA Polymerase III Transcription,https://www.wikipathways.org/index.php/Pathway:WP4135,P,1333,14,9382.162223,.0720546688680975967712346358466336452027,0.00013267354176116,433,0.066204097338821
WAG002317,MyD88 dependent cascade initiated on endosome,WikiPathway_2021,31,Homo sapiens,MyD88 dependent cascade initiated on endosome,https://www.wikipathways.org/index.php/Pathway:WP2768,P,1333,12,4471.375665,.0791827640966082813870256689815363466142,0.00013433258247355,436,0.066897626071828
WAG002928,GABA receptor activation,WikiPathway_2021,60,Homo sapiens,GABA receptor activation,https://www.wikipathways.org/index.php/Pathway:WP4457,P,1333,18,4857.735422,.0626339857325772818730565209438448875069,0.00014686946952463,437,0.072994126353743
WAG003054,TGF-beta receptor signaling in skeletal dysplasias,WikiPathway_2021,60,Homo sapiens,TGF-beta receptor signaling in skeletal dysplasias,https://www.wikipathways.org/index.php/Pathway:WP4816,P,1333,18,1942.179972,.0626339857325772818730565209438448875069,0.00014686946952463,437,0.072847256884218
WAG002274,Signaling by Hippo,WikiPathway_2021,19,Homo sapiens,Signaling by Hippo,https://www.wikipathways.org/index.php/Pathway:WP2714,P,1333,9,1777.392146,.0960615891153827531109281944511693216482,0.00015527474642644,439,0.076860999481089
WAG002589,SALM protein interactions at the synapse,WikiPathway_2021,19,Homo sapiens,SALM protein interactions at the synapse,https://www.wikipathways.org/index.php/Pathway:WP3812,P,1333,9,596.0410869,.0960615891153827531109281944511693216482,0.00015527474642644,439,0.076705724734662
WAG003069,Host-pathogen interaction of human coronaviruses - autophagy,WikiPathway_2021,19,Homo sapiens,Host-pathogen interaction of human coronaviruses - autophagy,https://www.wikipathways.org/index.php/Pathway:WP4863,P,1333,9,2473.652918,.0960615891153827531109281944511693216482,0.00015527474642644,439,0.076550449988236
WAG002203,Nanoparticle triggered autophagic cell death,WikiPathway_2021,23,Homo sapiens,Nanoparticle triggered autophagic cell death,https://www.wikipathways.org/index.php/Pathway:WP2509,P,1333,10,1355.572433,.0884276508307082207333258710843180836945,0.00015910852868816,442,0.078281396114575
WAG002073,NCAM signaling for neurite out-growth,WikiPathway_2021,36,Homo sapiens,NCAM signaling for neurite out-growth,https://www.wikipathways.org/index.php/Pathway:WP1866,P,1333,13,1566.554143,.0741311796377875673029858051884483602545,0.00015970057390637,443,0.078412981788027
WAG001977,Alanine and aspartate metabolism,WikiPathway_2021,12,Homo sapiens,Alanine and aspartate metabolism,https://www.wikipathways.org/index.php/Pathway:WP106,P,1333,7,1470.608737,.1176979742173112338858195211786372007367,0.00017062702877252,444,0.083607244098533
WAG002845,CYP2E1 activation leading to neurodegeneration,WikiPathway_2021,12,Homo sapiens,CYP2E1 activation leading to neurodegeneration,https://www.wikipathways.org/index.php/Pathway:WP4279,P,1333,7,64.10041276,.1176979742173112338858195211786372007367,0.00017062702877252,444,0.083436617069761
WAG003270,TGF-beta receptor signaling,WikiPathway_2021,56,Homo sapiens,TGF-beta receptor signaling,https://www.wikipathways.org/index.php/Pathway:WP560,P,1333,17,2203.784615,.0632033047479606776824932022589416440075,0.00018812348737187,446,0.091804261837471
WAG002332,Sphingolipid metabolism,WikiPathway_2021,88,Homo sapiens,Sphingolipid metabolism,https://www.wikipathways.org/index.php/Pathway:WP2788,P,1333,23,728.1608987,.0556242755423083291935750952144394767346,0.00018816140355785,447,0.091634603532673
WAG002153,IL-17 signaling pathway,WikiPathway_2021,32,Homo sapiens,IL-17 signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP2112,P,1333,12,1550.761116,.0767630853994490358126721763085399449036,0.00018863047191593,448,0.091674409351141
WAG002798,White fat cell differentiation,WikiPathway_2021,32,Homo sapiens,White fat cell differentiation,https://www.wikipathways.org/index.php/Pathway:WP4149,P,1333,12,530.8506693,.0767630853994490358126721763085399449036,0.00018863047191593,448,0.091485778879225
WAG002900,G-protein beta:gamma signaling,WikiPathway_2021,32,Homo sapiens,G-protein beta:gamma signaling,https://www.wikipathways.org/index.php/Pathway:WP4428,P,1333,12,5292.318187,.0767630853994490358126721763085399449036,0.00018863047191593,448,0.091297148407309
WAG003301,Monoamine transport,WikiPathway_2021,32,Homo sapiens,Monoamine transport,https://www.wikipathways.org/index.php/Pathway:WP727,P,1333,12,97.62599198,.0767630853994490358126721763085399449036,0.00018863047191593,448,0.091108517935393
WAG002377,Nod-like receptor (NLR) signaling pathway,WikiPathway_2021,9,Homo sapiens,Nod-like receptor (NLR) signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP288,P,1333,6,957.2687186,.1342176369442397445345124048145418816015,0.00019190648427709,452,0.092498925421557
WAG003105,15q11.2 copy number variation syndrome,WikiPathway_2021,9,Homo sapiens,15q11.2 copy number variation syndrome,https://www.wikipathways.org/index.php/Pathway:WP4940,P,1333,6,565.263734,.1342176369442397445345124048145418816015,0.00019190648427709,452,0.092307018937279
WAG002021,Folate metabolism,WikiPathway_2021,72,Homo sapiens,Folate metabolism,https://www.wikipathways.org/index.php/Pathway:WP176,P,1333,20,1019.943449,.0584768628405655975493477775749092163188,0.0002011002270929,454,0.096528109004594
WAG002216,Primary focal segmental glomerulosclerosis (FSGS),WikiPathway_2021,72,Homo sapiens,Primary focal segmental glomerulosclerosis (FSGS),https://www.wikipathways.org/index.php/Pathway:WP2572,P,1333,20,624.8784873,.0584768628405655975493477775749092163188,0.0002011002270929,454,0.096327008777501
WAG002088,Processing of Capped Intronless Pre-mRNA,WikiPathway_2021,28,Homo sapiens,Processing of Capped Intronless Pre-mRNA,https://www.wikipathways.org/index.php/Pathway:WP1890,P,1333,11,6892.025498,.0801884811256365831889536409933322832992,0.00021684532765953,456,0.10365206662125
WAG002444,RHO GTPases activate PKNs,WikiPathway_2021,28,Homo sapiens,RHO GTPases activate PKNs,https://www.wikipathways.org/index.php/Pathway:WP3357,P,1333,11,963.810778,.0801884811256365831889536409933322832992,0.00021684532765953,456,0.1034352212936
WAG003173,RIPK1-mediated regulated necrosis,WikiPathway_2021,28,Homo sapiens,RIPK1-mediated regulated necrosis,https://www.wikipathways.org/index.php/Pathway:WP5022,P,1333,11,2240.29769,.0801884811256365831889536409933322832992,0.00021684532765953,456,0.10321837596594
WAG003009,"Leucine, isoleucine and valine metabolism",WikiPathway_2021,16,Homo sapiens,"Leucine, isoleucine and valine metabolism",https://www.wikipathways.org/index.php/Pathway:WP4686,P,1333,8,479.1249477,.1011779863795324866556230443585496042702,0.00022943759771388,459,0.10898285891409
WAG003261,ID signaling pathway,WikiPathway_2021,16,Homo sapiens,ID signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP53,P,1333,8,921.5572469,.1011779863795324866556230443585496042702,0.00022943759771388,459,0.10875342131638
WAG003088,3q29 copy number variation syndrome,WikiPathway_2021,73,Homo sapiens,3q29 copy number variation syndrome,https://www.wikipathways.org/index.php/Pathway:WP4906,P,1333,20,92.37691391,.0577152945530565599883969251851740711288,0.00024311035318024,461,0.11499119705425
WAG002545,Imatinib and chronic myeloid leukemia,WikiPathway_2021,20,Homo sapiens,Imatinib and chronic myeloid leukemia,https://www.wikipathways.org/index.php/Pathway:WP3640,P,1333,9,428.7164433,.0913245033112582781456953642384105960265,0.00024776018391961,462,0.11694280681005
WAG003102,7q11.23 copy number variation syndrome,WikiPathway_2021,107,Homo sapiens,7q11.23 copy number variation syndrome,https://www.wikipathways.org/index.php/Pathway:WP4932,P,1333,26,126.7559985,.0523758278988766714985521317441295986366,0.00025748693774721,463,0.12127634767894
WAG002413,Oncogene Induced Senescence,WikiPathway_2021,33,Homo sapiens,Oncogene Induced Senescence,https://www.wikipathways.org/index.php/Pathway:WP3308,P,1333,12,1685.221185,.0744900343872066237104797516108570093146,0.00026014508921115,464,0.12226819192924
WAG002448,Sialic acid metabolism,WikiPathway_2021,33,Homo sapiens,Sialic acid metabolism,https://www.wikipathways.org/index.php/Pathway:WP3363,P,1333,12,353.0567679,.0744900343872066237104797516108570093146,0.00026014508921115,464,0.12200804684003
WAG002561,BDNF-TrkB signaling,WikiPathway_2021,33,Homo sapiens,BDNF-TrkB signaling,https://www.wikipathways.org/index.php/Pathway:WP3676,P,1333,12,2080.988048,.0744900343872066237104797516108570093146,0.00026014508921115,464,0.12174790175082
WAG003114,16p11.2 distal deletion syndrome,WikiPathway_2021,33,Homo sapiens,16p11.2 distal deletion syndrome,https://www.wikipathways.org/index.php/Pathway:WP4950,P,1333,12,167.7287856,.0744900343872066237104797516108570093146,0.00026014508921115,464,0.12148775666161
WAG002430,Signaling by FGFR1,WikiPathway_2021,58,Homo sapiens,Signaling by FGFR1,https://www.wikipathways.org/index.php/Pathway:WP3335,P,1333,17,2706.596381,.0611087979610633761055805796333446887972,0.00029212256640504,468,0.13612911594475
WAG002835,Hedgehog signaling pathway,WikiPathway_2021,43,Homo sapiens,Hedgehog signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP4249,P,1333,14,854.4090943,.067169817756969495399152318332608454644,0.00030291704031964,469,0.14085642374863
WAG002678,Lipid metabolism pathway,WikiPathway_2021,29,Homo sapiens,Lipid metabolism pathway,https://www.wikipathways.org/index.php/Pathway:WP3965,P,1333,11,811.6459471,.077478824431253048838432152654152438754,0.00030660482617122,470,0.14226463934345
WAG002282,Signaling by NOTCH3,WikiPathway_2021,48,Homo sapiens,Signaling by NOTCH3,https://www.wikipathways.org/index.php/Pathway:WP2722,P,1333,15,1972.016011,.0646986075485525833638695492854525467204,0.00030674940548156,471,0.14202497473796
WAG002261,Cytosolic iron-sulfur cluster assembly,WikiPathway_2021,13,Homo sapiens,Cytosolic iron-sulfur cluster assembly,https://www.wikipathways.org/index.php/Pathway:WP2690,P,1333,7,124.0322114,.1087234253501975836720819228644675155447,0.00032442963795657,472,0.14988649273594
WAG002809,Mevalonate arm of cholesterol biosynthesis pathway,WikiPathway_2021,13,Homo sapiens,Mevalonate arm of cholesterol biosynthesis pathway,https://www.wikipathways.org/index.php/Pathway:WP4190,P,1333,7,2540.061152,.1087234253501975836720819228644675155447,0.00032442963795657,472,0.14956206309798
WAG001979,Electron transport chain: OXPHOS system in mitochondria,WikiPathway_2021,103,Homo sapiens,Electron transport chain: OXPHOS system in mitochondria,https://www.wikipathways.org/index.php/Pathway:WP111,P,1333,25,8097.71121,.0521780705669811170958823871886296794864,0.00033463827670459,474,0.15393360728411
WAG003024,Endochondral ossification,WikiPathway_2021,64,Homo sapiens,Endochondral ossification,https://www.wikipathways.org/index.php/Pathway:WP474,P,1333,18,749.4469403,.0588820599524766953025041125936757448364,0.00033933265595235,475,0.15575368908213
WAG003050,Endochondral ossification with skeletal dysplasias,WikiPathway_2021,64,Homo sapiens,Endochondral ossification with skeletal dysplasias,https://www.wikipathways.org/index.php/Pathway:WP4808,P,1333,18,749.4469403,.0588820599524766953025041125936757448364,0.00033933265595235,475,0.15541435642618
WAG002155,Arrhythmogenic right ventricular cardiomyopathy,WikiPathway_2021,75,Homo sapiens,Arrhythmogenic right ventricular cardiomyopathy,https://www.wikipathways.org/index.php/Pathway:WP2118,P,1333,20,2377.465957,.0562530413625304136253041362530413625304,0.00034996425250243,477,0.15993366339361
WAG002148,IL-7 signaling pathway,WikiPathway_2021,25,Homo sapiens,IL-7 signaling pathway,https://www.wikipathways.org/index.php/Pathway:WP205,P,1333,10,4721.701704,.0814705882352941176470588235294117647059,0.00035012426886447,478,0.1596566666022
WAG002850,MTHFR deficiency,WikiPathway_2021,25,Homo sapiens,MTHFR deficiency,https://www.wikipathways.org/index.php/Pathway:WP4288,P,1333,10,135.2376953,.0814705882352941176470588235294117647059,0.00035012426886447,478,0.15930654233333
WAG002956,Glycosylation and related congenital defects,WikiPathway_2021,25,Homo sapiens,Glycosylation and related congenital defects,https://www.wikipathways.org/index.php/Pathway:WP4521,P,1333,10,990.1348816,.0814705882352941176470588235294117647059,0.00035012426886447,478,0.15895641806447
WAG003202,PPAR-gamma pathway,WikiPathway_2021,25,Homo sapiens,PPAR-gamma pathway,https://www.wikipathways.org/index.php/Pathway:WP5071,P,1333,10,2517.7586,.0814705882352941176470588235294117647059,0.00035012426886447,478,0.1586062937956
WAG002742,Oxidative stress response,WikiPathway_2021,34,Homo sapiens,Oxidative stress response,https://www.wikipathways.org/index.php/Pathway:WP408,P,1333,12,608.7127816,.0723506733334053283512780915560643203491,0.00035284147985726,482,0.15948434889548
WAG002486,Pre-implantation embryo,WikiPathway_2021,59,Homo sapiens,Pre-implantation embryo,https://www.wikipathways.org/index.php/Pathway:WP3527,P,1333,17,67.76502342,.0601147718359463406013895390834994559034,0.00036016152569189,483,0.16243284808704
WAG002815,MET in type 1 papillary renal cell carcinoma,WikiPathway_2021,59,Homo sapiens,MET in type 1 papillary renal cell carcinoma,https://www.wikipathways.org/index.php/Pathway:WP4205,P,1333,17,4941.035145,.0601147718359463406013895390834994559034,0.00036016152569189,483,0.16207268656135
WAG002054,Interferon alpha/beta signaling,WikiPathway_2021,54,Homo sapiens,Interferon alpha/beta signaling,https://www.wikipathways.org/index.php/Pathway:WP1835,P,1333,16,8166.916961,.0616022942217340899383732991640734639088,0.00037712523450291,485,0.16932923029181
WAG002946,Cells and molecules involved in local acute inflammatory response,WikiPathway_2021,17,Homo sapiens,Cells and molecules involved in local acute inflammatory response,https://www.wikipathways.org/index.php/Pathway:WP4493,P,1333,8,1656.327624,.0952954166576457598129424754811751715777,0.00038032712228332,486,0.17038655078293
WAG002440,RHO GTPases activate PAKs,WikiPathway_2021,21,Homo sapiens,RHO GTPases activate PAKs,https://www.wikipathways.org/index.php/Pathway:WP3351,P,1333,9,1040.975313,.0870385454163272813263617015686171470611,0.00038050605305627,487,0.17008620571615
WAG003107,15q13.3 copy number variation syndrome,WikiPathway_2021,21,Homo sapiens,15q13.3 copy number variation syndrome,https://www.wikipathways.org/index.php/Pathway:WP4942,P,1333,9,56.8381034,.0870385454163272813263617015686171470611,0.00038050605305627,487,0.1697056996631
WAG002007,MicroRNAs in cardiomyocyte hypertrophy,WikiPathway_2021,104,Homo sapiens,MicroRNAs in cardiomyocyte hypertrophy,https://www.wikipathways.org/index.php/Pathway:WP1544,P,1333,25,1349.911999,.0517106440071556350626118067978533094812,0.00038666895695565,489,0.17206768584526
WAG002075,Netrin-1 signaling,WikiPathway_2021,49,Homo sapiens,Netrin-1 signaling,https://www.wikipathways.org/index.php/Pathway:WP1868,P,1333,15,998.6800477,.0634226945953321794004284256292735082676,0.00038799103402313,490,0.17226801910627
WAG002120,Integrated cancer pathway,WikiPathway_2021,49,Homo sapiens,Integrated cancer pathway,https://www.wikipathways.org/index.php/Pathway:WP1971,P,1333,15,2844.256139,.0634226945953321794004284256292735082676,0.00038799103402313,490,0.17188002807224
WAG002686,miRNA regulation of prostate cancer signaling pathways,WikiPathway_2021,49,Homo sapiens,miRNA regulation of prostate cancer signaling pathways,https://www.wikipathways.org/index.php/Pathway:WP3981,P,1333,15,944.3846099,.0634226945953321794004284256292735082676,0.00038799103402313,490,0.17149203703822
WAG003033,Renin-angiotensin-aldosterone system (RAAS),WikiPathway_2021,44,Homo sapiens,Renin-angiotensin-aldosterone system (RAAS),https://www.wikipathways.org/index.php/Pathway:WP4756,P,1333,14,586.5461088,.0656895258728439296725272893925506207816,0.00038991646923941,493,0.17195316293458
WAG002111,"Transport of bile salts and organic acids, metal ions and amine compounds",WikiPathway_2021,87,Homo sapiens,"Transport of bile salts and organic acids, metal ions and amine compounds",https://www.wikipathways.org/index.php/Pathway:WP1935,P,1333,22,189.5117926,.0537805414232774323220903209597387098801,0.00040211177541669,494,0.17692918118334
WAG002359,Hematopoietic stem cell differentiation,WikiPathway_2021,65,Homo sapiens,Hematopoietic stem cell differentiation,https://www.wikipathways.org/index.php/Pathway:WP2849,P,1333,18,406.8458035,.058016194331983805668016194331983805668,0.00041188276696158,495,0.18081653469614
WAG002641,WikiPathways Academy: met-1-indirect,WikiPathway_2021,10,Homo sapiens,WikiPathways Academy: met-1-indirect,https://www.wikipathways.org/index.php/Pathway:WP3909,P,1333,6,3282.931147,.1208841407257321790384969607662552956346,0.00042102043394508,496,0.18440695006794
WAG001988,Sphingolipid pathway,WikiPathway_2021,30,Homo sapiens,Sphingolipid pathway,https://www.wikipathways.org/index.php/Pathway:WP1422,P,1333,11,614.1467357,.0749497918197403869703649277492040166544,0.00042486278959336,497,0.1856650390523
WAG002609,PI3K-AKT-mTOR signaling pathway and therapeutic opportunities,WikiPathway_2021,30,Homo sapiens,PI3K-AKT-mTOR signaling pathway and therapeutic opportunities,https://www.wikipathways.org/index.php/Pathway:WP3844,P,1333,11,2690.09721,.0749497918197403869703649277492040166544,0.00042486278959336,497,0.1852401762627
WAG003106,GPR143 in melanocytes and retinal pigment epithelium cells,WikiPathway_2021,30,Homo sapiens,GPR143 in melanocytes and retinal pigment epithelium cells,https://www.wikipathways.org/index.php/Pathway:WP4941,P,1333,11,939.9495519,.0749497918197403869703649277492040166544,0.00042486278959336,497,0.18481531347311
WAG003077,Activation of NLRP3 inflammasome by SARS-CoV-2,WikiPathway_2021,7,Homo sapiens,Activation of NLRP3 inflammasome by SARS-CoV-2,https://www.wikipathways.org/index.php/Pathway:WP4876,P,1333,5,671.5128418,.1435941983205664797704598699623575245466,0.00044642372812765,500,0.1937478980074
WAG002971,Overview of leukocyte-intrinsic Hippo pathway functions,WikiPathway_2021,35,Homo sapiens,Overview of leukocyte-intrinsic Hippo pathway functions,https://www.wikipathways.org/index.php/Pathway:WP4542,P,1333,12,239.5376119,.0703335431088735053492762743864065449969,0.00047122274047265,501,0.20403944662466
WAG003113,16p11.2 proximal deletion syndrome,WikiPathway_2021,77,Homo sapiens,16p11.2 proximal deletion syndrome,https://www.wikipathways.org/index.php/Pathway:WP4949,P,1333,20,415.2125878,.0548666947791354942029878184566254613682,0.00049424619972346,502,0.21351435828053
WAG002723,TBC/RABGAPs,WikiPathway_2021,45,Homo sapiens,TBC/RABGAPs,https://www.wikipathways.org/index.php/Pathway:WP4053,P,1333,14,289.1566678,.0642750081459758879113717823395242750081,0.00049674955024522,503,0.21409905615569
WAG003308,Prostaglandin synthesis and regulation,WikiPathway_2021,45,Homo sapiens,Prostaglandin synthesis and regulation,https://www.wikipathways.org/index.php/Pathway:WP98,P,1333,14,599.7199962,.0642750081459758879113717823395242750081,0.00049674955024522,503,0.21360230660545
WAG003273,EPO receptor signaling,WikiPathway_2021,26,Homo sapiens,EPO receptor signaling,https://www.wikipathways.org/index.php/Pathway:WP581,P,1333,10,4347.669679,.0783933948793349638782463630837091597981,0.00049931191117376,505,0.21420480989354
WAG002621,Regulation of apoptosis by parathyroid hormone-related protein,WikiPathway_2021,22,Homo sapiens,Regulation of apoptosis by parathyroid hormone-related protein,https://www.wikipathways.org/index.php/Pathway:WP3872,P,1333,9,728.7651541,.0831421980006018255374636397071115717677,0.00056510810438881,506,0.24186626867841
WAG002793,PI3K/AKT/mTOR - VitD3 signaling,WikiPathway_2021,22,Homo sapiens,PI3K/AKT/mTOR - VitD3 signaling,https://www.wikipathways.org/index.php/Pathway:WP4141,P,1333,9,567.5526801,.0831421980006018255374636397071115717677,0.00056510810438881,506,0.24130116057402
WAG003019,Glycerolipids and glycerophospholipids,WikiPathway_2021,22,Homo sapiens,Glycerolipids and glycerophospholipids,https://www.wikipathways.org/index.php/Pathway:WP4722,P,1333,9,574.0733073,.0831421980006018255374636397071115717677,0.00056510810438881,506,0.24073605246963
WAG002639,WikiPathways Academy: met-1-last,WikiPathway_2021,14,Homo sapiens,WikiPathways Academy: met-1-last,https://www.wikipathways.org/index.php/Pathway:WP3907,P,1333,7,3801.468479,.101030927835051546391752577319587628866,0.00056941609691789,509,0.2420018411901
WAG002660,Kennedy pathway from sphingolipids,WikiPathway_2021,14,Homo sapiens,Kennedy pathway from sphingolipids,https://www.wikipathways.org/index.php/Pathway:WP3933,P,1333,7,892.2478668,.101030927835051546391752577319587628866,0.00056941609691789,509,0.24143242509319
WAG002246,Iron uptake and transport,WikiPathway_2021,56,Homo sapiens,Iron uptake and transport,https://www.wikipathways.org/index.php/Pathway:WP2670,P,1333,16,3383.404638,.0594850346359952947327146778198928244673,0.00057353230897472,511,0.24260416669631
WAG002284,Collagen biosynthesis and modifying enzymes,WikiPathway_2021,67,Homo sapiens,Collagen biosynthesis and modifying enzymes,https://www.wikipathways.org/index.php/Pathway:WP2725,P,1333,18,9486.083749,.0563619607479591447221328505445007334536,0.00059650744306459,512,0.25172614097326
WAG002616,TGF-beta signaling in thyroid cells for epithelial-mesenchymal transition,WikiPathway_2021,18,Homo sapiens,TGF-beta signaling in thyroid cells for epithelial-mesenchymal transition,https://www.wikipathways.org/index.php/Pathway:WP3859,P,1333,8,1897.546702,.0900664417867729735255034243074721455586,0.00060077898376629,513,0.25292795216561
WAG002625,MYD88 distinct input-output pathway,WikiPathway_2021,18,Homo sapiens,MYD88 distinct input-output pathway,https://www.wikipathways.org/index.php/Pathway:WP3877,P,1333,8,2867.376635,.0900664417867729735255034243074721455586,0.00060077898376629,513,0.25232717318184
